transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0044277,C000535,36-45,Female,Atlanta,Returning,P6505,Footwear,254.83,20,203.86,1,203.86,Credit Card,2025-11-30,6,1,0
T0044278,C034037,36-45,Female,Miami,Returning,P8512,Home & Kitchen,293.45,30,205.42,1,205.42,PayPal,2025-12-01,5,0,0
T0044279,C031388,56+,Female,Los Angeles,Returning,P8095,Footwear,225.24,50,112.62,1,112.62,Debit Card,2025-11-27,13,0,0
T0044280,C033962,56+,Female,Dallas,Returning,P3627,Groceries,82.0,10,73.8,1,73.8,Debit Card,2025-11-30,14,1,0
T0044281,C027780,26-35,Male,Seattle,Loyal,P9226,Footwear,219.0,35,142.35,1,142.35,Gift Card,2025-11-26,5,0,0
T0044282,C015201,56+,Other,Miami,Returning,P5418,Groceries,58.64,60,23.46,3,70.38,Mobile Wallet,2025-11-27,6,0,0
T0044283,C005159,56+,Female,Los Angeles,VIP,P6671,Books,116.2,40,69.72,1,69.72,Mobile Wallet,2025-12-01,20,0,0
T0044284,C019466,56+,Male,Seattle,Loyal,P6058,Electronics,2100.94,25,1575.7,1,1575.7,Credit Card,2025-12-01,0,0,0
T0044285,C008009,56+,Other,Houston,New,P5146,Accessories,374.27,40,224.56,1,224.56,Credit Card,2025-11-24,21,0,0
T0044286,C015687,56+,Female,Miami,Loyal,P7618,Toys,172.36,35,112.03,1,112.03,Mobile Wallet,2025-11-30,5,1,0
T0044287,C021205,36-45,Other,New York,Returning,P6407,Beauty,204.69,10,184.22,1,184.22,Gift Card,2025-11-29,0,1,0
T0044288,C002502,18-25,Male,Los Angeles,Loyal,P6981,Electronics,1802.69,25,1352.02,1,1352.02,Cash,2025-12-01,3,0,0
T0044289,C018698,18-25,Male,San Francisco,Returning,P5680,Clothing,112.17,35,72.91,1,72.91,Mobile Wallet,2025-11-26,20,0,0
T0044290,C003470,56+,Female,Phoenix,Returning,P8528,Accessories,90.03,35,58.52,1,58.52,Debit Card,2025-11-29,19,1,0
T0044291,C018446,26-35,Male,San Francisco,Returning,P8952,Beauty,118.89,40,71.33,1,71.33,PayPal,2025-11-26,12,0,0
T0044292,C019073,18-25,Female,San Francisco,Returning,P6689,Electronics,1717.41,30,1202.19,1,1202.19,Mobile Wallet,2025-11-27,21,0,0
T0044293,C017067,36-45,Female,Dallas,Loyal,P6510,Toys,130.9,20,104.72,1,104.72,Debit Card,2025-11-27,5,0,0
T0044294,C030571,36-45,Female,New York,Returning,P1244,Electronics,2013.51,25,1510.13,2,3020.26,Cash,2025-11-26,10,0,0
T0044295,C018274,36-45,Male,New York,New,P9637,Books,38.19,25,28.64,2,57.28,PayPal,2025-11-27,20,0,0
T0044296,C012207,56+,Female,New York,Returning,P7450,Accessories,199.8,30,139.86,1,139.86,Credit Card,2025-11-28,7,0,1
T0044297,C030019,26-35,Male,San Francisco,Returning,P3572,Home & Kitchen,1116.69,40,670.01,3,2010.03,Credit Card,2025-11-25,1,0,0
T0044298,C003493,18-25,Other,Dallas,New,P8163,Electronics,728.2,40,436.92,1,436.92,PayPal,2025-12-01,4,0,0
T0044299,C029671,56+,Male,Seattle,Returning,P2714,Toys,58.24,15,49.5,2,99.0,Debit Card,2025-11-29,14,1,0
T0044300,C009025,56+,Other,Miami,Loyal,P6087,Toys,57.86,35,37.61,4,150.44,Gift Card,2025-11-26,1,0,0
T0044301,C023744,18-25,Other,Phoenix,Loyal,P1725,Footwear,90.53,25,67.9,1,67.9,PayPal,2025-11-25,0,0,0
T0044302,C019672,36-45,Female,Los Angeles,Loyal,P5865,Footwear,41.23,20,32.98,1,32.98,Debit Card,2025-11-28,12,0,1
T0044303,C017872,56+,Female,New York,Returning,P5989,Accessories,220.05,25,165.04,1,165.04,Gift Card,2025-11-25,3,0,0
T0044304,C022518,26-35,Other,Phoenix,Returning,P9864,Beauty,140.5,25,105.38,1,105.38,Mobile Wallet,2025-11-26,11,0,0
T0044305,C009868,36-45,Female,Los Angeles,Loyal,P6320,Sports,424.23,40,254.54,1,254.54,Gift Card,2025-11-28,17,0,1
T0044306,C031485,18-25,Male,Dallas,Returning,P1052,Home & Kitchen,95.85,20,76.68,1,76.68,Debit Card,2025-11-29,9,1,0
T0044307,C026999,56+,Female,Atlanta,Loyal,P3612,Toys,165.96,35,107.87,1,107.87,Cash,2025-11-24,17,0,0
T0044308,C004178,26-35,Other,San Francisco,New,P2128,Footwear,282.68,25,212.01,1,212.01,PayPal,2025-11-24,1,0,0
T0044309,C003992,36-45,Male,Atlanta,VIP,P6170,Books,71.06,25,53.3,2,106.6,Debit Card,2025-11-25,20,0,0
T0044310,C021893,46-55,Other,New York,New,P5185,Books,34.25,20,27.4,1,27.4,Cash,2025-11-26,8,0,0
T0044311,C016551,56+,Female,New York,VIP,P6511,Sports,398.2,15,338.47,2,676.94,Credit Card,2025-11-29,16,1,0
T0044312,C030151,56+,Female,Atlanta,VIP,P1749,Beauty,96.04,30,67.23,1,67.23,Cash,2025-11-25,7,0,0
T0044313,C010690,26-35,Female,Los Angeles,Returning,P4680,Footwear,225.09,30,157.56,1,157.56,Cash,2025-11-25,6,0,0
T0044314,C031147,56+,Other,Miami,Loyal,P1714,Home & Kitchen,1151.28,20,921.02,2,1842.04,Cash,2025-11-25,13,0,0
T0044315,C018171,56+,Female,Houston,Returning,P3314,Beauty,72.55,50,36.28,5,181.4,Cash,2025-11-27,20,0,0
T0044316,C003593,18-25,Male,Seattle,Loyal,P4405,Books,84.39,35,54.85,1,54.85,PayPal,2025-12-01,16,0,0
T0044317,C029909,56+,Other,Los Angeles,Returning,P4794,Sports,342.3,20,273.84,2,547.68,Cash,2025-12-01,1,0,0
T0044318,C020815,56+,Other,San Francisco,New,P2679,Accessories,201.53,30,141.07,1,141.07,Mobile Wallet,2025-11-24,23,0,0
T0044319,C005923,36-45,Female,San Francisco,New,P8906,Footwear,30.92,40,18.55,2,37.1,Mobile Wallet,2025-12-01,1,0,0
T0044320,C016102,26-35,Other,San Francisco,Returning,P2652,Clothing,270.72,25,203.04,2,406.08,Debit Card,2025-11-25,21,0,0
T0044321,C008121,36-45,Other,Phoenix,Loyal,P1254,Books,102.25,20,81.8,1,81.8,PayPal,2025-11-29,19,1,0
T0044322,C016552,56+,Male,New York,New,P7062,Sports,566.18,30,396.33,1,396.33,Debit Card,2025-11-26,16,0,0
T0044323,C025024,36-45,Female,Dallas,VIP,P2385,Sports,396.94,35,258.01,1,258.01,Cash,2025-11-27,0,0,0
T0044324,C000478,18-25,Other,New York,Loyal,P1198,Beauty,137.68,20,110.14,4,440.56,Credit Card,2025-11-26,10,0,0
T0044325,C015679,18-25,Male,Seattle,Returning,P9779,Groceries,34.74,5,33.0,2,66.0,Mobile Wallet,2025-12-01,22,0,0
T0044326,C029415,18-25,Male,Dallas,Loyal,P8038,Beauty,120.84,40,72.5,1,72.5,Debit Card,2025-11-25,11,0,0
T0044327,C011033,18-25,Male,Miami,New,P1334,Clothing,136.9,35,88.99,1,88.99,Gift Card,2025-11-30,12,1,0
T0044328,C002031,18-25,Other,Seattle,Loyal,P4352,Sports,165.91,25,124.43,1,124.43,Mobile Wallet,2025-11-24,21,0,0
T0044329,C014968,26-35,Other,Dallas,New,P4649,Home & Kitchen,997.38,50,498.69,2,997.38,Gift Card,2025-11-30,6,1,0
T0044330,C020588,18-25,Male,Phoenix,Returning,P2796,Beauty,169.67,25,127.25,1,127.25,Debit Card,2025-11-27,21,0,0
T0044331,C027126,26-35,Female,Houston,Returning,P6416,Home & Kitchen,882.26,20,705.81,3,2117.43,Mobile Wallet,2025-11-24,12,0,0
T0044332,C034289,26-35,Other,New York,Returning,P8718,Footwear,253.67,5,240.99,1,240.99,Mobile Wallet,2025-11-25,14,0,0
T0044333,C007547,36-45,Female,Los Angeles,New,P5346,Toys,39.87,40,23.92,1,23.92,Gift Card,2025-11-24,23,0,0
T0044334,C001220,56+,Other,Miami,New,P9249,Clothing,230.2,10,207.18,1,207.18,Gift Card,2025-11-28,5,0,1
T0044335,C024385,26-35,Male,Dallas,Loyal,P3734,Groceries,170.17,40,102.1,1,102.1,Cash,2025-11-24,8,0,0
T0044336,C032428,36-45,Female,New York,Returning,P9749,Sports,290.99,20,232.79,1,232.79,Credit Card,2025-12-01,5,0,0
T0044337,C031478,46-55,Female,Atlanta,New,P1396,Toys,249.7,60,99.88,2,199.76,PayPal,2025-11-30,2,1,0
T0044338,C030085,36-45,Other,Atlanta,Returning,P3017,Groceries,82.61,25,61.96,1,61.96,Cash,2025-11-30,4,1,0
T0044339,C000028,46-55,Other,New York,Returning,P1390,Footwear,267.15,20,213.72,4,854.88,Mobile Wallet,2025-11-29,10,1,0
T0044340,C030782,56+,Female,San Francisco,Returning,P6269,Home & Kitchen,823.7,25,617.78,1,617.78,Cash,2025-12-01,23,0,0
T0044341,C023477,46-55,Male,Miami,Returning,P6568,Clothing,268.81,20,215.05,1,215.05,Cash,2025-11-26,9,0,0
T0044342,C001927,56+,Female,Miami,VIP,P5180,Home & Kitchen,640.67,25,480.5,1,480.5,Debit Card,2025-11-24,13,0,0
T0044343,C006968,18-25,Male,San Francisco,Loyal,P5229,Groceries,39.79,25,29.84,1,29.84,PayPal,2025-11-30,4,1,0
T0044344,C012543,56+,Female,Houston,New,P5202,Beauty,78.65,50,39.33,1,39.33,Gift Card,2025-11-25,8,0,0
T0044345,C014123,56+,Male,Houston,New,P8934,Groceries,96.3,10,86.67,1,86.67,Mobile Wallet,2025-11-24,23,0,0
T0044346,C011361,56+,Female,Seattle,Loyal,P2548,Beauty,121.6,40,72.96,1,72.96,Gift Card,2025-11-26,5,0,0
T0044347,C021123,26-35,Male,San Francisco,Loyal,P8473,Footwear,238.52,25,178.89,1,178.89,Gift Card,2025-12-01,9,0,0
T0044348,C025801,26-35,Female,Miami,New,P2587,Toys,17.15,25,12.86,1,12.86,Gift Card,2025-11-30,3,1,0
T0044349,C029613,56+,Female,San Francisco,VIP,P5409,Accessories,246.82,15,209.8,1,209.8,Credit Card,2025-11-30,9,1,0
T0044350,C031336,56+,Male,Chicago,New,P8212,Electronics,1509.97,10,1358.97,1,1358.97,Credit Card,2025-11-28,2,0,1
T0044351,C019955,36-45,Male,Dallas,Loyal,P5144,Groceries,129.96,50,64.98,1,64.98,PayPal,2025-11-28,6,0,1
T0044352,C025849,26-35,Other,Chicago,Returning,P3486,Toys,222.03,40,133.22,1,133.22,Mobile Wallet,2025-11-24,7,0,0
T0044353,C016046,56+,Other,Seattle,New,P7493,Clothing,211.47,10,190.32,1,190.32,PayPal,2025-11-26,21,0,0
T0044354,C006029,36-45,Male,Dallas,VIP,P6969,Sports,454.95,25,341.21,1,341.21,Cash,2025-11-27,22,0,0
T0044355,C031405,36-45,Female,Chicago,New,P7496,Clothing,259.07,35,168.4,1,168.4,Gift Card,2025-11-27,21,0,0
T0044356,C031614,26-35,Male,Houston,Loyal,P1833,Accessories,51.64,20,41.31,1,41.31,PayPal,2025-11-26,9,0,0
T0044357,C004395,36-45,Male,Chicago,New,P1339,Footwear,171.3,5,162.74,1,162.74,PayPal,2025-11-26,9,0,0
T0044358,C033999,46-55,Male,Seattle,Loyal,P1806,Accessories,104.61,20,83.69,2,167.38,Mobile Wallet,2025-11-29,1,1,0
T0044359,C026428,26-35,Other,Seattle,VIP,P2464,Toys,12.07,30,8.45,1,8.45,Gift Card,2025-11-30,15,1,0
T0044360,C011882,56+,Male,New York,Returning,P4900,Footwear,144.77,5,137.53,2,275.06,Debit Card,2025-12-01,1,0,0
T0044361,C026630,18-25,Male,Dallas,VIP,P8874,Toys,299.05,15,254.19,3,762.57,Debit Card,2025-11-29,18,1,0
T0044362,C026633,56+,Female,Houston,New,P3724,Accessories,140.66,40,84.4,1,84.4,PayPal,2025-11-25,6,0,0
T0044363,C028813,18-25,Other,San Francisco,Returning,P6655,Electronics,1241.68,50,620.84,1,620.84,Debit Card,2025-11-26,3,0,0
T0044364,C034572,36-45,Male,Seattle,New,P7745,Home & Kitchen,1084.69,35,705.05,2,1410.1,Mobile Wallet,2025-11-26,20,0,0
T0044365,C026946,46-55,Male,Phoenix,Loyal,P5595,Accessories,98.18,60,39.27,1,39.27,Gift Card,2025-11-27,14,0,0
T0044366,C004588,36-45,Male,Dallas,Loyal,P2360,Clothing,61.87,10,55.68,2,111.36,Debit Card,2025-12-01,0,0,0
T0044367,C026461,26-35,Male,Seattle,Returning,P4830,Electronics,935.25,35,607.91,2,1215.82,Cash,2025-11-26,23,0,0
T0044368,C015233,56+,Other,Atlanta,Returning,P7853,Electronics,1675.47,20,1340.38,1,1340.38,Cash,2025-12-01,23,0,0
T0044369,C014842,36-45,Female,Seattle,New,P8680,Beauty,154.74,40,92.84,1,92.84,PayPal,2025-12-01,7,0,0
T0044370,C025712,18-25,Male,Los Angeles,New,P7717,Electronics,829.31,20,663.45,4,2653.8,Debit Card,2025-11-28,15,0,1
T0044371,C013608,46-55,Male,Chicago,Loyal,P1515,Clothing,273.3,25,204.98,1,204.98,Debit Card,2025-12-01,3,0,0
T0044372,C007824,56+,Male,Houston,Loyal,P3906,Electronics,369.03,30,258.32,1,258.32,Gift Card,2025-11-25,15,0,0
T0044373,C015846,56+,Female,San Francisco,Returning,P7132,Toys,264.5,5,251.27,1,251.27,PayPal,2025-11-27,6,0,0
T0044374,C000679,46-55,Other,Miami,Loyal,P5986,Beauty,51.6,15,43.86,1,43.86,Mobile Wallet,2025-11-29,16,1,0
T0044375,C012969,56+,Male,Phoenix,New,P8045,Groceries,107.74,40,64.64,1,64.64,Cash,2025-11-28,20,0,1
T0044376,C009334,18-25,Female,Atlanta,Returning,P1272,Sports,374.2,25,280.65,1,280.65,Gift Card,2025-11-24,5,0,0
T0044377,C026875,36-45,Male,Chicago,Returning,P5604,Accessories,468.42,30,327.89,1,327.89,Mobile Wallet,2025-11-25,18,0,0
T0044378,C008509,18-25,Male,Chicago,New,P2496,Sports,187.11,40,112.27,1,112.27,Gift Card,2025-11-28,14,0,1
T0044379,C019861,36-45,Female,San Francisco,Loyal,P1529,Groceries,183.85,30,128.7,1,128.7,Cash,2025-11-30,22,1,0
T0044380,C033798,26-35,Male,Phoenix,Loyal,P2782,Accessories,484.29,35,314.79,1,314.79,Credit Card,2025-11-28,19,0,1
T0044381,C027616,18-25,Female,Seattle,Returning,P3981,Toys,288.25,15,245.01,1,245.01,PayPal,2025-11-24,7,0,0
T0044382,C019868,36-45,Male,Chicago,Returning,P8245,Toys,159.08,30,111.36,2,222.72,Debit Card,2025-11-29,22,1,0
T0044383,C001785,56+,Female,Houston,Returning,P9102,Home & Kitchen,212.28,25,159.21,1,159.21,Gift Card,2025-11-28,11,0,1
T0044384,C016572,26-35,Male,New York,Returning,P8192,Toys,162.6,30,113.82,1,113.82,Mobile Wallet,2025-11-24,14,0,0
T0044385,C026372,26-35,Female,Atlanta,Returning,P8836,Accessories,408.65,35,265.62,2,531.24,Gift Card,2025-11-24,21,0,0
T0044386,C025986,26-35,Other,San Francisco,Returning,P3990,Footwear,145.56,35,94.61,2,189.22,Debit Card,2025-11-27,22,0,0
T0044387,C024004,18-25,Other,Chicago,New,P7493,Clothing,235.82,40,141.49,2,282.98,Mobile Wallet,2025-12-01,15,0,0
T0044388,C018141,26-35,Male,Phoenix,Returning,P4714,Home & Kitchen,709.22,20,567.38,1,567.38,Cash,2025-11-24,14,0,0
T0044389,C031884,18-25,Other,Houston,VIP,P8353,Toys,165.93,20,132.74,2,265.48,Debit Card,2025-11-25,10,0,0
T0044390,C029656,18-25,Female,Dallas,Returning,P2314,Accessories,201.28,30,140.9,1,140.9,Mobile Wallet,2025-11-28,3,0,1
T0044391,C001987,26-35,Male,Seattle,Loyal,P7320,Books,83.64,30,58.55,1,58.55,PayPal,2025-11-30,20,1,0
T0044392,C020500,18-25,Other,Seattle,Returning,P3064,Books,47.55,20,38.04,1,38.04,Credit Card,2025-11-24,4,0,0
T0044393,C014746,26-35,Other,Atlanta,New,P7180,Groceries,93.03,40,55.82,1,55.82,Mobile Wallet,2025-11-28,22,0,1
T0044394,C025831,46-55,Other,Atlanta,Returning,P8189,Groceries,27.13,35,17.63,1,17.63,Gift Card,2025-11-25,15,0,0
T0044395,C019461,36-45,Male,San Francisco,Loyal,P3943,Books,93.05,20,74.44,1,74.44,PayPal,2025-11-25,16,0,0
T0044396,C017631,36-45,Male,Miami,VIP,P5740,Books,74.8,10,67.32,1,67.32,Credit Card,2025-11-27,8,0,0
T0044397,C016283,36-45,Other,Los Angeles,VIP,P8649,Accessories,366.81,30,256.77,2,513.54,PayPal,2025-11-24,0,0,0
T0044398,C016824,46-55,Female,Phoenix,Returning,P4230,Books,115.38,30,80.77,2,161.54,Gift Card,2025-11-26,11,0,0
T0044399,C022052,18-25,Male,Houston,VIP,P6453,Sports,168.12,25,126.09,1,126.09,PayPal,2025-11-27,12,0,0
T0044400,C018827,18-25,Female,Chicago,Loyal,P2607,Toys,217.79,15,185.12,3,555.36,PayPal,2025-11-24,8,0,0
T0044401,C006763,46-55,Female,Los Angeles,New,P5892,Sports,211.16,35,137.25,1,137.25,Debit Card,2025-11-30,5,1,0
T0044402,C008648,36-45,Other,Atlanta,New,P1231,Electronics,624.83,20,499.86,3,1499.58,Mobile Wallet,2025-11-25,17,0,0
T0044403,C007140,46-55,Female,Chicago,Returning,P8407,Beauty,139.1,25,104.32,1,104.32,Credit Card,2025-12-01,12,0,0
T0044404,C030480,26-35,Male,Chicago,Returning,P8698,Electronics,2411.21,30,1687.85,5,8439.25,Debit Card,2025-11-28,11,0,1
T0044405,C024923,36-45,Male,New York,Loyal,P3093,Electronics,2392.43,25,1794.32,2,3588.64,Gift Card,2025-11-26,21,0,0
T0044406,C011167,18-25,Male,Atlanta,Loyal,P7830,Home & Kitchen,1092.2,50,546.1,1,546.1,Debit Card,2025-11-28,1,0,1
T0044407,C003172,56+,Female,Phoenix,Returning,P8823,Footwear,188.5,20,150.8,1,150.8,Gift Card,2025-11-28,12,0,1
T0044408,C002059,46-55,Other,Phoenix,New,P2857,Electronics,1667.65,40,1000.59,1,1000.59,Cash,2025-11-27,14,0,0
T0044409,C004998,56+,Male,Phoenix,Loyal,P2259,Footwear,51.83,40,31.1,1,31.1,Mobile Wallet,2025-11-27,10,0,0
T0044410,C011576,46-55,Other,Phoenix,New,P9370,Accessories,90.71,50,45.36,5,226.8,Debit Card,2025-11-24,5,0,0
T0044411,C034803,56+,Male,Chicago,Loyal,P5450,Accessories,142.13,10,127.92,1,127.92,Cash,2025-11-30,2,1,0
T0044412,C016354,26-35,Male,Phoenix,New,P7343,Electronics,734.8,15,624.58,2,1249.16,Mobile Wallet,2025-11-25,16,0,0
T0044413,C016690,36-45,Female,Atlanta,Returning,P1875,Books,107.49,10,96.74,1,96.74,Cash,2025-12-01,7,0,0
T0044414,C033272,56+,Female,New York,New,P7097,Sports,315.26,20,252.21,3,756.63,Mobile Wallet,2025-11-24,7,0,0
T0044415,C010717,26-35,Other,Atlanta,Loyal,P9133,Toys,134.22,5,127.51,1,127.51,Debit Card,2025-12-01,18,0,0
T0044416,C034907,46-55,Male,Miami,Loyal,P7941,Books,15.3,40,9.18,1,9.18,Debit Card,2025-11-26,10,0,0
T0044417,C000600,56+,Male,Atlanta,Returning,P4407,Home & Kitchen,939.65,15,798.7,1,798.7,PayPal,2025-11-24,0,0,0
T0044418,C001545,56+,Other,Phoenix,New,P6163,Home & Kitchen,29.21,30,20.45,1,20.45,Gift Card,2025-11-29,8,1,0
T0044419,C010676,56+,Other,Dallas,Loyal,P9004,Sports,510.71,40,306.43,1,306.43,Mobile Wallet,2025-11-27,1,0,0
T0044420,C001231,18-25,Other,Los Angeles,New,P5572,Footwear,87.94,15,74.75,2,149.5,Debit Card,2025-11-25,6,0,0
T0044421,C023289,56+,Male,Seattle,New,P1115,Home & Kitchen,611.5,35,397.48,1,397.48,Cash,2025-11-25,20,0,0
T0044422,C016129,36-45,Other,Miami,Returning,P2385,Beauty,94.79,20,75.83,1,75.83,Cash,2025-12-01,6,0,0
T0044423,C025253,26-35,Male,Seattle,New,P7711,Clothing,280.9,25,210.68,1,210.68,Debit Card,2025-11-25,7,0,0
T0044424,C021060,18-25,Other,Seattle,VIP,P3687,Books,116.14,40,69.68,1,69.68,PayPal,2025-11-30,23,1,0
T0044425,C001697,26-35,Male,Houston,Loyal,P8060,Accessories,407.78,25,305.83,2,611.66,PayPal,2025-11-24,12,0,0
T0044426,C018930,56+,Other,Los Angeles,Returning,P9524,Books,75.99,40,45.59,2,91.18,PayPal,2025-11-28,11,0,1
T0044427,C023259,46-55,Male,San Francisco,VIP,P9769,Clothing,162.78,5,154.64,1,154.64,Mobile Wallet,2025-11-24,15,0,0
T0044428,C026175,46-55,Male,Miami,New,P9315,Sports,155.93,40,93.56,2,187.12,Cash,2025-11-27,20,0,0
T0044429,C034383,46-55,Female,Seattle,VIP,P8077,Electronics,1547.17,15,1315.09,1,1315.09,Credit Card,2025-11-25,12,0,0
T0044430,C027940,26-35,Other,Chicago,New,P6949,Groceries,134.1,20,107.28,3,321.84,Mobile Wallet,2025-11-26,8,0,0
T0044431,C027445,26-35,Other,Phoenix,VIP,P7512,Toys,281.34,25,211.0,1,211.0,PayPal,2025-11-26,4,0,0
T0044432,C002585,26-35,Male,Los Angeles,VIP,P2808,Accessories,310.02,10,279.02,2,558.04,Debit Card,2025-12-01,22,0,0
T0044433,C002514,26-35,Female,Miami,VIP,P3774,Accessories,428.65,20,342.92,1,342.92,Credit Card,2025-12-01,10,0,0
T0044434,C005219,18-25,Other,San Francisco,Loyal,P4575,Clothing,136.33,15,115.88,1,115.88,Debit Card,2025-12-01,0,0,0
T0044435,C011103,36-45,Male,Atlanta,Returning,P5512,Clothing,169.77,30,118.84,1,118.84,PayPal,2025-11-27,23,0,0
T0044436,C014319,36-45,Female,Dallas,VIP,P5007,Accessories,459.23,15,390.35,1,390.35,Cash,2025-11-28,19,0,1
T0044437,C012331,18-25,Female,Los Angeles,Loyal,P1375,Sports,453.39,15,385.38,1,385.38,Mobile Wallet,2025-11-28,4,0,1
T0044438,C005864,36-45,Female,Houston,Returning,P2603,Footwear,325.17,50,162.58,1,162.58,Gift Card,2025-11-25,23,0,0
T0044439,C020719,56+,Female,Miami,Returning,P8725,Books,21.02,35,13.66,1,13.66,Cash,2025-11-30,3,1,0
T0044440,C008719,56+,Female,New York,VIP,P3497,Books,28.42,10,25.58,3,76.74,PayPal,2025-11-29,6,1,0
T0044441,C019692,26-35,Other,San Francisco,Returning,P2268,Toys,94.12,30,65.88,1,65.88,Mobile Wallet,2025-11-28,15,0,1
T0044442,C000956,56+,Other,Chicago,Loyal,P5506,Clothing,253.78,25,190.34,1,190.34,Gift Card,2025-11-26,6,0,0
T0044443,C017851,46-55,Other,Seattle,Returning,P5911,Toys,124.39,50,62.2,1,62.2,PayPal,2025-11-27,2,0,0
T0044444,C008050,36-45,Male,Los Angeles,VIP,P9983,Electronics,190.01,15,161.51,1,161.51,Credit Card,2025-11-27,1,0,0
T0044445,C020530,18-25,Male,Chicago,Loyal,P7802,Clothing,102.48,20,81.98,1,81.98,Cash,2025-11-25,10,0,0
T0044446,C029896,46-55,Other,Seattle,Loyal,P8118,Home & Kitchen,149.51,10,134.56,1,134.56,PayPal,2025-12-01,12,0,0
T0044447,C021434,36-45,Female,Los Angeles,Loyal,P1551,Sports,460.2,30,322.14,2,644.28,Gift Card,2025-11-25,6,0,0
T0044448,C033688,36-45,Male,Dallas,Loyal,P9682,Accessories,165.06,10,148.55,1,148.55,PayPal,2025-11-27,4,0,0
T0044449,C017491,56+,Female,Miami,Loyal,P4802,Electronics,1721.93,20,1377.54,1,1377.54,Gift Card,2025-11-27,23,0,0
T0044450,C009529,36-45,Female,San Francisco,New,P8673,Accessories,189.62,20,151.7,1,151.7,Cash,2025-11-26,23,0,0
T0044451,C030289,56+,Male,Phoenix,Returning,P1649,Sports,563.61,40,338.17,5,1690.85,Mobile Wallet,2025-11-28,14,0,1
T0044452,C027732,56+,Other,Houston,New,P5402,Sports,168.27,30,117.79,1,117.79,Gift Card,2025-11-28,8,0,1
T0044453,C033900,36-45,Other,Dallas,Loyal,P5003,Beauty,148.39,5,140.97,1,140.97,Debit Card,2025-11-29,13,1,0
T0044454,C027345,18-25,Male,Los Angeles,New,P1523,Home & Kitchen,695.76,10,626.18,1,626.18,PayPal,2025-11-30,14,1,0
T0044455,C006108,26-35,Female,San Francisco,New,P5910,Footwear,220.55,20,176.44,1,176.44,Gift Card,2025-11-28,14,0,1
T0044456,C011440,26-35,Male,Dallas,Loyal,P2362,Footwear,99.85,15,84.87,1,84.87,Gift Card,2025-11-27,16,0,0
T0044457,C031482,56+,Female,Phoenix,VIP,P7128,Electronics,912.68,50,456.34,1,456.34,Gift Card,2025-11-26,22,0,0
T0044458,C029430,46-55,Male,Chicago,Returning,P2751,Footwear,97.19,30,68.03,1,68.03,Cash,2025-11-24,2,0,0
T0044459,C012934,18-25,Male,Chicago,Returning,P7284,Home & Kitchen,52.36,35,34.03,1,34.03,Mobile Wallet,2025-11-30,13,1,0
T0044460,C015828,46-55,Male,Los Angeles,Returning,P9270,Home & Kitchen,778.95,15,662.11,2,1324.22,Mobile Wallet,2025-11-25,6,0,0
T0044461,C014825,46-55,Other,New York,Returning,P1466,Toys,298.81,20,239.05,1,239.05,Gift Card,2025-12-01,23,0,0
T0044462,C015665,26-35,Other,Chicago,Loyal,P5719,Toys,211.48,30,148.04,1,148.04,PayPal,2025-11-28,5,0,1
T0044463,C021544,36-45,Other,Phoenix,New,P9846,Beauty,201.1,30,140.77,1,140.77,Mobile Wallet,2025-11-25,2,0,0
T0044464,C028567,36-45,Male,San Francisco,Returning,P7888,Sports,46.06,20,36.85,1,36.85,Debit Card,2025-11-28,4,0,1
T0044465,C020363,18-25,Other,Atlanta,VIP,P4032,Home & Kitchen,883.35,25,662.51,2,1325.02,Credit Card,2025-11-29,0,1,0
T0044466,C010138,56+,Female,Los Angeles,Loyal,P9203,Home & Kitchen,653.45,25,490.09,1,490.09,Mobile Wallet,2025-11-30,2,1,0
T0044467,C001306,36-45,Male,Chicago,Returning,P7666,Books,37.14,20,29.71,1,29.71,PayPal,2025-11-24,7,0,0
T0044468,C006140,56+,Female,Atlanta,Loyal,P3047,Sports,367.8,25,275.85,4,1103.4,Credit Card,2025-11-25,16,0,0
T0044469,C017548,46-55,Female,Houston,VIP,P3006,Electronics,1819.63,30,1273.74,1,1273.74,Mobile Wallet,2025-12-01,9,0,0
T0044470,C016810,56+,Other,Atlanta,Returning,P1696,Books,112.88,10,101.59,1,101.59,Debit Card,2025-11-29,8,1,0
T0044471,C021004,36-45,Female,Houston,Loyal,P8253,Accessories,107.96,30,75.57,1,75.57,Gift Card,2025-11-30,14,1,0
T0044472,C029344,36-45,Other,Chicago,Returning,P7867,Toys,209.7,20,167.76,1,167.76,Mobile Wallet,2025-11-27,23,0,0
T0044473,C025805,18-25,Male,Phoenix,VIP,P8137,Books,70.78,35,46.01,1,46.01,PayPal,2025-11-30,20,1,0
T0044474,C024787,56+,Other,San Francisco,Loyal,P5051,Footwear,219.42,50,109.71,1,109.71,Debit Card,2025-12-01,15,0,0
T0044475,C005504,46-55,Male,Seattle,Loyal,P4559,Accessories,57.52,30,40.26,4,161.04,Gift Card,2025-11-25,22,0,0
T0044476,C027143,26-35,Other,Dallas,Returning,P1833,Accessories,225.68,25,169.26,2,338.52,Gift Card,2025-12-01,7,0,0
T0044477,C011486,26-35,Male,Miami,Returning,P2038,Footwear,230.32,25,172.74,3,518.22,Gift Card,2025-11-28,2,0,1
